  -3.0000000000000000        21.000000000000000     
  -2.9494949494949494        21.123071664642879     
  -2.8989898989898988        21.286737397545522     
  -2.8484848484848486        21.485820724989267     
  -2.7979797979797980        21.715301326308868     
  -2.7474747474747474        21.970315033892334     
  -2.6969696969696968        22.246153833181125     
  -2.6464646464646466        22.538265862669988     
  -2.5959595959595960        22.842255413907040     
  -2.5454545454545454        23.153882931493762     
  -2.4949494949494948        23.469065013084958     
  -2.4444444444444446        23.783874409388808     
  -2.3939393939393940        24.094540024166875     
  -2.3434343434343434        24.397446914234010     
  -2.2929292929292928        24.689136289458460     
  -2.2424242424242422        24.966305512761814     
  -2.1919191919191920        25.225808100119007     
  -2.1414141414141414        25.464653720558339     
  -2.0909090909090908        25.680008196161467     
  -2.0404040404040407        25.869193502063371     
  -1.9898989898989898        26.029687766452415     
  -1.9393939393939394        26.159125270570296     
  -1.8888888888888888        26.255296448712091     
  -1.8383838383838385        26.316147888226183     
  -1.7878787878787878        26.339782329514364     
  -1.7373737373737375        26.324458666031735     
  -1.6868686868686869        26.268591944286754     
  -1.6363636363636365        26.170753363841271     
  -1.5858585858585859        26.029670277310434     
  -1.5353535353535355        25.844226190362797     
  -1.4848484848484849        25.613460761720219     
  -1.4343434343434345        25.336569803157939     
  -1.3838383838383839        25.012905279504544     
  -1.3333333333333333        24.641975308641971     
  -1.2828282828282829        24.223444161505522     
  -1.2323232323232323        23.757132262083829     
  -1.1818181818181819        23.243016187418892     
  -1.1313131313131313        22.681228667606060     
  -1.0808080808080809        22.072058585794043     
  -1.0303030303030303        21.415950978184888     
 -0.97979797979797967        20.713507034034002     
 -0.92929292929292950        19.965484095650162     
 -0.87878787878787890        19.172795658395458     
 -0.82828282828282829        18.336511370685372     
 -0.77777777777777768        17.457857033988720     
 -0.72727272727272751        16.538214602827679     
 -0.67676767676767691        15.579122184777765     
 -0.62626262626262630        14.582274040467855     
 -0.57575757575757569        13.549520583580186     
 -0.52525252525252508        12.482868380850341     
 -0.47474747474747492        11.384480152067260     
 -0.42424242424242431        10.256674770073218     
 -0.37373737373737370        9.1019272607638655     
 -0.32323232323232309        7.9228688030881962     
 -0.27272727272727293        6.7222867290485677     
 -0.22222222222222232        5.5031245237006576     
 -0.17171717171717171        4.2684818251535308     
 -0.12121212121212110        3.0216144245695933     
  -7.0707070707070940E-002   1.7659342661646134     
  -2.0202020202020332E-002  0.50500944720768004     
   3.0303030303030276E-002 -0.75743578197873151     
   8.0808080808080884E-002  -2.0175210180188046     
  0.13131313131313105       -3.2712097044833590     
  0.18181818181818166       -4.5143091318898945     
  0.23232323232323226       -5.7424704377025240     
  0.28282828282828287       -6.9511886063320221     
  0.33333333333333348       -8.1358024691358057     
  0.38383838383838365       -9.2914947044179339     
  0.43434343434343425       -10.413291837429137     
  0.48484848484848486       -11.496064240366769     
  0.53535353535353547       -12.534526132374840     
  0.58585858585858563       -13.523235579543991     
  0.63636363636363624       -14.456594494911547     
  0.68686868686868685       -15.328848638461446     
  0.73737373737373746       -16.134087617124290     
  0.78787878787878762       -16.866244884777313     
  0.83838383838383823       -17.519097742244419     
  0.88888888888888884       -18.086267337296142     
  0.93939393939393945       -18.561218664649665     
  0.98989898989898961       -18.937260565968828     
   1.0404040404040407       -19.207545729864108     
   1.0909090909090908       -19.365070691892630     
   1.1414141414141410       -19.402675834558174     
   1.1919191919191920       -19.313045387311153     
   1.2424242424242422       -19.088707426548652     
   1.2929292929292933       -18.722033875614365     
   1.3434343434343434       -18.205240504798684     
   1.3939393939393936       -17.530386931338597     
   1.4444444444444446       -16.689376619417768     
   1.4949494949494948       -15.673956880166518     
   1.5454545454545450       -14.475718871661783     
   1.5959595959595960       -13.086097598927154     
   1.6464646464646462       -11.496371913932897     
   1.6969696969696972       -9.6976645155958821     
   1.7474747474747474       -7.6809419497797009     
   1.7979797979797976       -5.4370146092945077     
   1.8484848484848486       -2.9565367338971100     
   1.8989898989898988      -0.23000641029106106     
   1.9494949494949498        2.7522344278736099     
   2.0000000000000000        6.0000000000000000     
